name,meteor_first_word,classification,mass,fall,year,latitude,longitude
Lewis Cliff 88410,Lewis,H5,6.2,Found,1988,-84.24357,161.44753
Lewis Cliff 88412,Lewis,H6,11.3,Found,1988,-84.23832,161.43635
Lewis Cliff 88413,Lewis,H6,5.8,Found,1988,-84.24595,161.46706
Lewis Cliff 88414,Lewis,H5,7.3,Found,1988,-84.24206,161.44084
Lewis Cliff 88415,Lewis,H3.7,7.4,Found,1988,-84.23729,161.45043
Lewis Cliff 88416,Lewis,LL6,11.1,Found,1988,-84.23734,161.44746
Lewis Cliff 88417,Lewis,H5,6.8,Found,1988,-84.2424,161.43913
Lewis Cliff 88418,Lewis,H5,21.7,Found,1988,-84.23857,161.44248
Lewis Cliff 88419,Lewis,L6,2.0,Found,1988,-84.23809,161.44635
Lewis Cliff 88420,Lewis,H6,5.8,Found,1988,-84.24349,161.44035
Lewis Cliff 88421,Lewis,H5,11.9,Found,1988,-84.23937,161.44369
Lewis Cliff 88422,Lewis,L5,5.5,Found,1988,-84.24255,161.4343
Lewis Cliff 88423,Lewis,H6,3.6,Found,1988,-84.23754,161.44435
Lewis Cliff 88424,Lewis,L6,8.1,Found,1988,-84.24138,161.44118
Lewis Cliff 88425,Lewis,L6,8.8,Found,1988,-84.23725,161.44913
Lewis Cliff 88426,Lewis,H6,4.6,Found,1988,-84.2439,161.43669
Lewis Cliff 88427,Lewis,L6,11.4,Found,1988,-84.24292,161.44112
Lewis Cliff 88428,Lewis,H5,6.5,Found,1988,-84.24819,161.38562
Lewis Cliff 88429,Lewis,H5,13.9,Found,1988,-84.28742,161.32654
Lewis Cliff 88430,Lewis,H5,12.7,Found,1988,-84.25077,161.37561
Lewis Cliff 88431,Lewis,H5,4.8,Found,1988,-84.25064,161.42843
Lewis Cliff 88432,Lewis,H-metal,1.3,Found,1988,-84.2497,161.38334
Lewis Cliff 88433,Lewis,H6,14.7,Found,1988,-84.23964,161.47393
Lewis Cliff 88434,Lewis,H6,3.8,Found,1988,-84.23605,161.4952
Lewis Cliff 88435,Lewis,H5,6.6,Found,1988,-84.24917,161.38357
Lewis Cliff 88436,Lewis,H5,8.3,Found,1988,-84.24641,161.43001
Lewis Cliff 88437,Lewis,H5,4.2,Found,1988,-84.24277,161.48895
Lewis Cliff 88438,Lewis,H6,13.5,Found,1988,-84.28158,161.34122
Lewis Cliff 88439,Lewis,H5,6.7,Found,1988,-84.24991,161.38311
Lewis Cliff 88440,Lewis,H5,19.0,Found,1988,-84.24694,161.39456
Lewis Cliff 88441,Lewis,H5,11.9,Found,1988,-84.25091,161.38536
Lewis Cliff 88442,Lewis,H5,6.5,Found,1988,-84.24801,161.39405
Lewis Cliff 88443,Lewis,H5,10.7,Found,1988,-84.24854,161.42989
Lewis Cliff 88444,Lewis,H6,12.9,Found,1988,-84.24913,161.41599
Lewis Cliff 88445,Lewis,H5,9.9,Found,1988,-84.24824,161.39389
Lewis Cliff 88447,Lewis,L5,10.1,Found,1988,-84.25009,161.42383
Lewis Cliff 88448,Lewis,H5,6.5,Found,1988,-84.25072,161.38765
Lewis Cliff 88449,Lewis,H5,1.7,Found,1988,-84.2509,161.43148
Lewis Cliff 88450,Lewis,H6,25.2,Found,1988,-84.23719,161.45159
Lewis Cliff 88451,Lewis,H6,7.6,Found,1988,-84.25089,161.38403
Lewis Cliff 88452,Lewis,L3.4,13.4,Found,1988,-84.24884,161.42585
Lewis Cliff 88453,Lewis,H6,10.3,Found,1988,-84.24695,161.41842
Lewis Cliff 88454,Lewis,L6,4.6,Found,1988,-84.24828,161.43777
Lewis Cliff 88455,Lewis,H6,4.3,Found,1988,-84.24652,161.44252
Lewis Cliff 88456,Lewis,H6,6.9,Found,1988,-84.24779,161.44123
Lewis Cliff 88457,Lewis,L5,4.6,Found,1988,-84.24806,161.41293
Lewis Cliff 88458,Lewis,L6,3.3,Found,1988,-84.24676,161.46262
Lewis Cliff 88459,Lewis,L6,5.2,Found,1988,-84.25083,161.37802
Lewis Cliff 88460,Lewis,H5,7.7,Found,1988,-84.24855,161.4377
Lewis Cliff 88461,Lewis,H6,11.2,Found,1988,-84.24909,161.38358
Lewis Cliff 88462,Lewis,L3.7,8.1,Found,1988,-84.25012,161.38838
Lewis Cliff 88463,Lewis,H6,15.3,Found,1988,-84.2492,161.38101
Lewis Cliff 88464,Lewis,H6,8.4,Found,1988,-84.24915,161.40461
Lewis Cliff 88465,Lewis,L6,4.7,Found,1988,-84.24135,161.46529
Lewis Cliff 88466,Lewis,H5,5.4,Found,1988,-84.24829,161.39342
Lewis Cliff 88467,Lewis,L3.8,6.6,Found,1988,-84.29766,161.28768
Lewis Cliff 88468,Lewis,H6,12.8,Found,1988,-84.24813,161.42359
Lewis Cliff 88469,Lewis,L6,3.3,Found,1988,-84.2484,161.45831
Lewis Cliff 88470,Lewis,H5,3.2,Found,1988,-84.23541,161.48537
Lewis Cliff 88471,Lewis,L6,5.1,Found,1988,-84.24785,161.39529
Lewis Cliff 88472,Lewis,L6,3.3,Found,1988,-84.24832,161.45039
Lewis Cliff 88473,Lewis,L6,3.3,Found,1988,-84.28333,161.08333
Lewis Cliff 88474,Lewis,H6,4.6,Found,1988,-84.24709,161.44378
Lewis Cliff 88475,Lewis,H5,9.7,Found,1988,-84.24749,161.46423
Lewis Cliff 88476,Lewis,H5,8.9,Found,1988,-84.24908,161.38143
Lewis Cliff 88477,Lewis,LL3.4,12.3,Found,1988,-84.24937,161.40723
Lewis Cliff 88478,Lewis,H5,14.5,Found,1988,-84.25033,161.38099
Lewis Cliff 88479,Lewis,H5,4.2,Found,1988,-84.24764,161.38951
Lewis Cliff 88480,Lewis,H5,4.6,Found,1988,-84.2482,161.38706
Lewis Cliff 88481,Lewis,H6,7.2,Found,1988,-84.24904,161.37914
Lewis Cliff 88482,Lewis,H6,4.9,Found,1988,-84.24762,161.42705
Lewis Cliff 88483,Lewis,L4,3.8,Found,1988,-84.24831,161.42964
Lewis Cliff 88484,Lewis,LL3.6,8.4,Found,1988,-84.24814,161.40106
Lewis Cliff 88485,Lewis,H5,7.2,Found,1988,-84.24695,161.44572
Lewis Cliff 88486,Lewis,H5,11.1,Found,1988,-84.24922,161.37585
Lewis Cliff 88487,Lewis,L6,11.0,Found,1988,-84.24721,161.43094
Lewis Cliff 88488,Lewis,H5,5.0,Found,1988,-84.24794,161.40963
Lewis Cliff 88489,Lewis,H6,4.5,Found,1988,-84.24828,161.46054
Lewis Cliff 88490,Lewis,H5,19.4,Found,1988,-84.24795,161.38673
Lewis Cliff 88491,Lewis,L6,5.8,Found,1988,-84.25027,161.38805
Lewis Cliff 88492,Lewis,H6,13.1,Found,1988,-84.24769,161.39357
Lewis Cliff 88493,Lewis,H6,3.3,Found,1988,-84.24774,161.436
Lewis Cliff 88494,Lewis,H6,4.0,Found,1988,-84.24823,161.42196
Lewis Cliff 88495,Lewis,H5,12.2,Found,1988,-84.25064,161.38747
Lewis Cliff 88496,Lewis,H5,3.0,Found,1988,-84.25107,161.43009
Lewis Cliff 88497,Lewis,H5,9.7,Found,1988,-84.25055,161.3855
Lewis Cliff 88498,Lewis,H5,6.5,Found,1988,-84.24944,161.38802
Lewis Cliff 88499,Lewis,LL6,3.3,Found,1988,-84.25171,161.42745
Lewis Cliff 88500,Lewis,H3.7,16.0,Found,1988,-84.24811,161.39274
Lewis Cliff 88501,Lewis,H5,3.3,Found,1988,-84.24834,161.3951
Lewis Cliff 88502,Lewis,L6,3.2,Found,1988,-84.24618,161.42644
Lewis Cliff 88503,Lewis,H3.8,7.4,Found,1988,-84.2508,161.38827
Lewis Cliff 88504,Lewis,H5,13.5,Found,1988,-84.2476,161.39109
Lewis Cliff 88505,Lewis,H5,10.6,Found,1988,-84.24774,161.4039
Lewis Cliff 88506,Lewis,H6,26.2,Found,1988,-84.28876,161.33559
Lewis Cliff 88507,Lewis,L6,23.1,Found,1988,-84.2906,161.3303
Lewis Cliff 88509,Lewis,H6,14.5,Found,1988,-84.24683,161.39533
Lewis Cliff 88510,Lewis,H5,5.4,Found,1988,-84.24613,161.41065
Lewis Cliff 88511,Lewis,L4,3.2,Found,1988,-84.24926,161.44112
Lewis Cliff 88512,Lewis,H6,9.8,Found,1988,-84.2504,161.40409
Lewis Cliff 88513,Lewis,H5,9.2,Found,1988,-84.24974,161.4041
Lewis Cliff 88514,Lewis,H5,6.7,Found,1988,-84.24683,161.39532
Lewis Cliff 88515,Lewis,LL6,7.6,Found,1988,-84.24937,161.39739
Lewis Cliff 88516,Lewis,Martian (shergottite),13.2,Found,1988,-84.24341,161.50155
Lewis Cliff 88517,Lewis,H6,7.5,Found,1988,-84.2491,161.43296
Lewis Cliff 88518,Lewis,H6,3.1,Found,1988,-84.25055,161.44703
Lewis Cliff 88519,Lewis,H3.5,3.6,Found,1988,-84.25041,161.4328
Lewis Cliff 88520,Lewis,L3.5,3.1,Found,1988,-84.25051,161.40302
Lewis Cliff 88521,Lewis,H5,25.3,Found,1988,-84.25066,161.40771
Lewis Cliff 88523,Lewis,L6,7.2,Found,1988,-84.24659,161.41231
Lewis Cliff 88524,Lewis,H5,8.7,Found,1988,-84.24977,161.39898
Lewis Cliff 88526,Lewis,L5,7.1,Found,1988,-84.23679,161.44687
Lewis Cliff 88527,Lewis,L6,8.0,Found,1988,-84.24747,161.3751
Lewis Cliff 88528,Lewis,H6,6.9,Found,1988,-84.24963,161.42926
Lewis Cliff 88529,Lewis,L6,14.4,Found,1988,-84.25134,161.42621
Lewis Cliff 88530,Lewis,L6,6.9,Found,1988,-84.25055,161.40314
Lewis Cliff 88531,Lewis,H6,17.1,Found,1988,-84.25099,161.45854
Lewis Cliff 88532,Lewis,H5,10.7,Found,1988,-84.24659,161.41187
Lewis Cliff 88533,Lewis,L6,2.0,Found,1988,-84.24917,161.45634
Lewis Cliff 88534,Lewis,LL6,3.6,Found,1988,-84.25032,161.44414
Lewis Cliff 88535,Lewis,H5,9.2,Found,1988,-84.26383,161.35011
Lewis Cliff 88536,Lewis,LL3.5,2.6,Found,1988,-84.25112,161.4443
Lewis Cliff 88537,Lewis,L6,2.9,Found,1988,-84.25227,161.46706
Lewis Cliff 88538,Lewis,H6,10.1,Found,1988,-84.25159,161.4063
Lewis Cliff 88539,Lewis,H5,5.9,Found,1988,-84.25191,161.41098
Lewis Cliff 88540,Lewis,H6,11.1,Found,1988,-84.25034,161.40574
Lewis Cliff 88541,Lewis,H6,7.4,Found,1988,-84.25048,161.40201
Lewis Cliff 88542,Lewis,L6,3.1,Found,1988,-84.24737,161.37612
Lewis Cliff 88543,Lewis,L6,11.3,Found,1988,-84.24892,161.36982
Lewis Cliff 88544,Lewis,H6,18.9,Found,1988,-84.23969,161.51438
Lewis Cliff 88545,Lewis,H6,18.4,Found,1988,-84.28379,161.32766
Lewis Cliff 88546,Lewis,H6,1.6,Found,1988,-84.23877,161.48428
Lewis Cliff 88547,Lewis,H5,15.1,Found,1988,-84.24906,161.40959
Lewis Cliff 88548,Lewis,H5,13.8,Found,1988,-84.25006,161.39479
Lewis Cliff 88549,Lewis,H5,4.9,Found,1988,-84.24955,161.38592
Lewis Cliff 88550,Lewis,L6,4.2,Found,1988,-84.28652,161.34567
Lewis Cliff 88551,Lewis,H6,8.6,Found,1988,-84.25147,161.38242
Lewis Cliff 88552,Lewis,H5,2.9,Found,1988,-84.25341,161.42077
Lewis Cliff 88553,Lewis,H5,2.5,Found,1988,-84.2452,161.4456
Lewis Cliff 88554,Lewis,H5,7.6,Found,1988,-84.25285,161.39952
Lewis Cliff 88555,Lewis,H5,6.7,Found,1988,-84.25203,161.4034
Lewis Cliff 88556,Lewis,H6,3.9,Found,1988,-84.25368,161.4615
Lewis Cliff 88557,Lewis,L6,8.7,Found,1988,-84.25115,161.37117
Lewis Cliff 88558,Lewis,L6,1.4,Found,1988,-84.24515,161.44419
Lewis Cliff 88559,Lewis,L6,4.1,Found,1988,-84.24447,161.43169
Lewis Cliff 88560,Lewis,H5,0.9,Found,1988,-84.24499,161.45477
Lewis Cliff 88561,Lewis,LL3.3,10.7,Found,1988,-84.24433,161.44455
Lewis Cliff 88562,Lewis,H5,3.1,Found,1988,-84.25509,161.40797
Lewis Cliff 88564,Lewis,LL6,6.5,Found,1988,-84.28333,161.08333
Lewis Cliff 88565,Lewis,L6,14.9,Found,1988,-84.2536,161.40318
Lewis Cliff 88566,Lewis,L6,10.6,Found,1988,-84.25102,161.37055
Lewis Cliff 88567,Lewis,H5,9.7,Found,1988,-84.25137,161.36952
Lewis Cliff 88568,Lewis,LL6,3.4,Found,1988,-84.25553,161.40432
Lewis Cliff 88569,Lewis,H6,3.0,Found,1988,-84.25439,161.3875
Lewis Cliff 88570,Lewis,H6,9.5,Found,1988,-84.24623,161.41018
Lewis Cliff 88571,Lewis,H5,2.7,Found,1988,-84.25124,161.44914
Lewis Cliff 88572,Lewis,L6,10.1,Found,1988,-84.24715,161.41938
Lewis Cliff 88573,Lewis,H5,6.1,Found,1988,-84.24958,161.3836
Lewis Cliff 88574,Lewis,H5,13.7,Found,1988,-84.25011,161.40498
Lewis Cliff 88575,Lewis,H6,3.4,Found,1988,-84.251,161.43876
Lewis Cliff 88576,Lewis,H5,6.5,Found,1988,-84.24623,161.40761
Lewis Cliff 88577,Lewis,H6,5.9,Found,1988,-84.25061,161.40731
Lewis Cliff 88578,Lewis,H5,5.8,Found,1988,-84.24885,161.37186
Lewis Cliff 88579,Lewis,H5,6.0,Found,1988,-84.24937,161.39646
Lewis Cliff 88580,Lewis,H6,3.2,Found,1988,-84.24904,161.46363
Lewis Cliff 88581,Lewis,H5,9.2,Found,1988,-84.2466,161.40761
Lewis Cliff 88582,Lewis,H6,1.4,Found,1988,-84.25086,161.46048
Lewis Cliff 88583,Lewis,H6,6.0,Found,1988,-84.24968,161.40339
Lewis Cliff 88584,Lewis,H5,4.5,Found,1988,-84.24617,161.40878
Lewis Cliff 88585,Lewis,H6,4.3,Found,1988,-84.25115,161.45757
Lewis Cliff 88586,Lewis,LL6,6.4,Found,1988,-84.25191,161.43067
Lewis Cliff 88587,Lewis,H5,4.1,Found,1988,-84.24748,161.41356
Lewis Cliff 88588,Lewis,H5,10.0,Found,1988,-84.24849,161.38293
Lewis Cliff 88589,Lewis,LL6,11.0,Found,1988,-84.24693,161.407
Lewis Cliff 88590,Lewis,L4,11.8,Found,1988,-84.25108,161.41354
Lewis Cliff 88591,Lewis,L6,2.7,Found,1988,-84.25022,161.40597
Lewis Cliff 88593,Lewis,L6,4.3,Found,1988,-84.25049,161.37013
Lewis Cliff 88594,Lewis,L3.7,5.4,Found,1988,-84.25191,161.40714
Lewis Cliff 88595,Lewis,H5,5.0,Found,1988,-84.25076,161.41866
Lewis Cliff 88596,Lewis,LL3.4,8.9,Found,1988,-84.25231,161.45413
Lewis Cliff 88598,Lewis,L6,2.8,Found,1988,-84.25299,161.40173
Lewis Cliff 88599,Lewis,H6,8.5,Found,1988,-84.25083,161.41339
Lewis Cliff 88600,Lewis,H5,3.8,Found,1988,-84.27332,161.408
Lewis Cliff 88601,Lewis,H5,10.6,Found,1988,-84.28975,161.33605
Lewis Cliff 88602,Lewis,H5,4.2,Found,1988,-84.26985,161.37707
Lewis Cliff 88603,Lewis,H4,6.2,Found,1988,-84.26912,161.3885
Lewis Cliff 88604,Lewis,L6,4.7,Found,1988,-84.26873,161.40963
Lewis Cliff 88605,Lewis,L6,12.3,Found,1988,-84.27367,161.38798
Lewis Cliff 88606,Lewis,LL6,2.7,Found,1988,-84.27551,161.40034
Lewis Cliff 88607,Lewis,H6,7.0,Found,1988,-84.26905,161.42376
Lewis Cliff 88608,Lewis,H6,2.8,Found,1988,-84.26959,161.41655
Lewis Cliff 88609,Lewis,H5,7.0,Found,1988,-84.26849,161.42488
Lewis Cliff 88610,Lewis,H5,1.5,Found,1988,-84.26939,161.3959
Lewis Cliff 88611,Lewis,H5,2.6,Found,1988,-84.27043,161.41802
Lewis Cliff 88612,Lewis,H6,4.3,Found,1988,-84.28803,161.34058
Lewis Cliff 88613,Lewis,H5,8.3,Found,1988,-84.26951,161.36454
Lewis Cliff 88614,Lewis,L6,8.9,Found,1988,-84.26735,161.36541
Lewis Cliff 88615,Lewis,L5,12.1,Found,1988,-84.26851,161.37063
Lewis Cliff 88616,Lewis,H5,14.7,Found,1988,-84.26979,161.37879
Lewis Cliff 88617,Lewis,L3.5,3.2,Found,1988,-84.26961,161.37881
Lewis Cliff 88618,Lewis,H6,13.0,Found,1988,-84.2695,161.37171
Lewis Cliff 88619,Lewis,H5,5.1,Found,1988,-84.26995,161.37761
Lewis Cliff 88620,Lewis,H5,8.6,Found,1988,-84.2675,161.35395
Lewis Cliff 88621,Lewis,L3.7,7.5,Found,1988,-84.27007,161.39499
Lewis Cliff 88622,Lewis,H5,2.7,Found,1988,-84.27013,161.42221
Lewis Cliff 88623,Lewis,H5,13.6,Found,1988,-84.26835,161.37585
Lewis Cliff 88624,Lewis,H5,11.7,Found,1988,-84.28333,161.08333
Lewis Cliff 88625,Lewis,L4,2.8,Found,1988,-84.25272,161.45559
Lewis Cliff 88626,Lewis,H5,7.7,Found,1988,-84.25149,161.38879
Lewis Cliff 88627,Lewis,H5,4.9,Found,1988,-84.25135,161.37168
Lewis Cliff 88628,Lewis,H5,6.8,Found,1988,-84.25168,161.40899
Lewis Cliff 88629,Lewis,L6,7.2,Found,1988,-84.25343,161.44329
Lewis Cliff 88631,Lewis,"Iron, ungrouped",3.2,Found,1988,-84.27174,161.39959
Lewis Cliff 88632,Lewis,L3.6,10.3,Found,1988,-84.27112,161.42573
Lewis Cliff 88633,Lewis,H6,4.0,Found,1988,-84.27689,161.40813
Lewis Cliff 88634,Lewis,L3.4,7.7,Found,1988,-84.26728,161.4481
Lewis Cliff 88635,Lewis,H5,18.7,Found,1988,-84.27148,161.40633
Lewis Cliff 88636,Lewis,H5,1.1,Found,1988,-84.27271,161.41314
Lewis Cliff 88637,Lewis,H5,6.8,Found,1988,-84.2709,161.38728
Lewis Cliff 88638,Lewis,L6,3.4,Found,1988,-84.27344,161.41433
Lewis Cliff 88639,Lewis,H5,19.3,Found,1988,-84.27231,161.40262
Lewis Cliff 88640,Lewis,L6,3.1,Found,1988,-84.27257,161.37908
Lewis Cliff 88641,Lewis,H5,8.6,Found,1988,-84.2709,161.4058
Lewis Cliff 88642,Lewis,H5,6.9,Found,1988,-84.27483,161.39407
Lewis Cliff 88643,Lewis,H5,11.6,Found,1988,-84.27304,161.40643
Lewis Cliff 88644,Lewis,L3.5,15.9,Found,1988,-84.29352,161.32904
Lewis Cliff 88645,Lewis,L4,14.5,Found,1988,-84.27464,161.42617
Lewis Cliff 88646,Lewis,H5,16.9,Found,1988,-84.27186,161.40562
Lewis Cliff 88647,Lewis,H5,20.1,Found,1988,-84.27332,161.40238
Lewis Cliff 88648,Lewis,H6,21.7,Found,1988,-84.27082,161.3694
Lewis Cliff 88649,Lewis,H6,20.1,Found,1988,-84.27728,161.40405
Lewis Cliff 88650,Lewis,L6,1.5,Found,1988,-84.27276,161.41093
Lewis Cliff 88651,Lewis,L6,5.8,Found,1988,-84.29084,161.33845
Lewis Cliff 88652,Lewis,L6,17.1,Found,1988,-84.27156,161.4048
Lewis Cliff 88653,Lewis,H5,9.4,Found,1988,-84.27218,161.37185
Lewis Cliff 88654,Lewis,L6,8.3,Found,1988,-84.26449,161.37011
Lewis Cliff 88655,Lewis,H5,7.2,Found,1988,-84.2747,161.39153
Lewis Cliff 88656,Lewis,L6,5.5,Found,1988,-84.27333,161.37853
Lewis Cliff 88657,Lewis,L6,6.4,Found,1988,-84.29526,161.32207
Lewis Cliff 88658,Lewis,LL6,6.6,Found,1988,-84.27076,161.3692
Lewis Cliff 88659,Lewis,L6,10.8,Found,1988,-84.26703,161.41912
Lewis Cliff 88660,Lewis,H6,4.0,Found,1988,-84.2759,161.40675
Lewis Cliff 88661,Lewis,L6,5.2,Found,1988,-84.27504,161.39797
Lewis Cliff 88662,Lewis,H6,12.9,Found,1988,-84.26649,161.41164
Lewis Cliff 88663,Lewis,L7,14.5,Found,1988,-84.27756,161.40201
Lewis Cliff 88664,Lewis,H5,2.6,Found,1988,-84.27123,161.41638
Lewis Cliff 88665,Lewis,H5,7.3,Found,1988,-84.27188,161.39979
Lewis Cliff 88666,Lewis,L6,9.3,Found,1988,-84.29272,161.35319
Lewis Cliff 88667,Lewis,H5,6.7,Found,1988,-84.27145,161.36688
Lewis Cliff 88668,Lewis,L6,3.1,Found,1988,-84.27659,161.4107
Lewis Cliff 88669,Lewis,L6,2.8,Found,1988,-84.27683,161.40602
Lewis Cliff 88670,Lewis,L6,18.8,Found,1988,-84.2775,161.40526
Lewis Cliff 88671,Lewis,H6,23.6,Found,1988,-84.27484,161.41767
Lewis Cliff 88672,Lewis,L6,11.5,Found,1988,-84.26652,161.35724
Lewis Cliff 88673,Lewis,L4,6.9,Found,1988,-84.27135,161.41234
Lewis Cliff 88674,Lewis,H5,2.7,Found,1988,-84.2724,161.40549
Lewis Cliff 88675,Lewis,H5,1.3,Found,1988,-84.27617,161.41204
Lewis Cliff 88676,Lewis,H5,1.6,Found,1988,-84.2762,161.4097
Lewis Cliff 88677,Lewis,Iron,0.6,Found,1988,-84.27177,161.41129
Lewis Cliff 88678,Lewis,H6,27.2,Found,1988,-84.29382,161.3224
Lewis Cliff 88679,Lewis,Diogenite,7.9,Found,1988,-84.27597,161.40691
Lewis Cliff 88680,Lewis,H5,6.2,Found,1988,-84.27864,161.39564
Lewis Cliff 88681,Lewis,H5,9.0,Found,1988,-84.2749,161.38457
Lewis Cliff 88682,Lewis,H4,10.9,Found,1988,-84.28564,161.32731
Lewis Cliff 88683,Lewis,L6,15.7,Found,1988,-84.27731,161.40681
Lewis Cliff 88684,Lewis,L6,1.8,Found,1988,-84.27687,161.40604
Lewis Cliff 88685,Lewis,H5,6.7,Found,1988,-84.2772,161.40091
Lewis Cliff 88686,Lewis,H6,14.7,Found,1988,-84.27213,161.4123
Lewis Cliff 88687,Lewis,L6,5.2,Found,1988,-84.27105,161.38646
Lewis Cliff 88688,Lewis,H6,22.0,Found,1988,-84.27345,161.40329
Lewis Cliff 88689,Lewis,H5,20.4,Found,1988,-84.27222,161.40483
Lewis Cliff 88690,Lewis,H6,11.5,Found,1988,-84.27857,161.40607
Lewis Cliff 88691,Lewis,H4,15.0,Found,1988,-84.27103,161.36843
Lewis Cliff 88692,Lewis,L6,3.9,Found,1988,-84.27651,161.4115
Lewis Cliff 88693,Lewis,H5,16.2,Found,1988,-84.27174,161.40449
Lewis Cliff 88694,Lewis,H4,11.2,Found,1988,-84.27477,161.39651
Lewis Cliff 88695,Lewis,LL6,2.7,Found,1988,-84.27139,161.40438
Lewis Cliff 88696,Lewis,L3.7,6.0,Found,1988,-84.27217,161.4111
Lewis Cliff 88697,Lewis,H5,7.9,Found,1988,-84.27177,161.40183
Lewis Cliff 88698,Lewis,Iron,0.8,Found,1988,-84.27807,161.39748
Lewis Cliff 88699,Lewis,L6,2.3,Found,1988,-84.27665,161.40603
Lewis Cliff 88700,Lewis,LL6,13.4,Found,1988,-84.27851,161.40118
Lewis Cliff 88701,Lewis,LL4,2.8,Found,1988,-84.27674,161.4087
Lewis Cliff 88702,Lewis,H5,3.9,Found,1988,-84.27529,161.37972
Lewis Cliff 88703,Lewis,L5,9.9,Found,1988,-84.272,161.36517
Lewis Cliff 88704,Lewis,H5,18.3,Found,1988,-84.27388,161.36094
Lewis Cliff 88705,Lewis,L6,9.2,Found,1988,-84.23113,161.48675
Lewis Cliff 88706,Lewis,L5,10.2,Found,1988,-84.23712,161.59466
Lewis Cliff 88707,Lewis,L5,10.1,Found,1988,-84.2337,161.56943
Lewis Cliff 88708,Lewis,H5,12.4,Found,1988,-84.2744,161.36508
Lewis Cliff 88709,Lewis,H5,16.4,Found,1988,-84.2769,161.39563
Lewis Cliff 88710,Lewis,L6,7.1,Found,1988,-84.23213,161.5174
Lewis Cliff 88711,Lewis,L5,8.8,Found,1988,-84.27248,161.3626
Lewis Cliff 88712,Lewis,H6,22.9,Found,1988,-84.23055,161.55964
Lewis Cliff 88713,Lewis,H5,7.6,Found,1988,-84.28213,161.37688
Lewis Cliff 88714,Lewis,EL6,22.6,Found,1988,-84.27455,161.35524
Lewis Cliff 88715,Lewis,H5,9.8,Found,1988,-84.27517,161.37684
Lewis Cliff 88716,Lewis,H5,6.0,Found,1988,-84.23302,161.5467
Lewis Cliff 88717,Lewis,H5,7.1,Found,1988,-84.28294,161.37676
Lewis Cliff 88718,Lewis,L6,11.5,Found,1988,-84.2764,161.35768
Lewis Cliff 88719,Lewis,H5,10.9,Found,1988,-84.23405,161.54386
Lewis Cliff 88720,Lewis,H6,7.5,Found,1988,-84.2719,161.36734
Lewis Cliff 88721,Lewis,L6,7.7,Found,1988,-84.28552,161.35956
Lewis Cliff 88722,Lewis,H5,3.4,Found,1988,-84.2324,161.47689
Lewis Cliff 88723,Lewis,L6,3.8,Found,1988,-84.25338,161.51454
Lewis Cliff 88724,Lewis,L5,9.2,Found,1988,-84.27821,161.36118
Lewis Cliff 88725,Lewis,H5,5.5,Found,1988,-84.23305,161.54639
Lewis Cliff 88726,Lewis,H5,7.3,Found,1988,-84.2859,161.3486
Lewis Cliff 88727,Lewis,H5,6.0,Found,1988,-84.28093,161.36788
Lewis Cliff 88728,Lewis,L6,2.9,Found,1988,-84.27189,161.35599
Lewis Cliff 88729,Lewis,L5,10.1,Found,1988,-84.23198,161.5134
Lewis Cliff 88730,Lewis,H6,8.0,Found,1988,-84.27165,161.36125
Lewis Cliff 88731,Lewis,H5,3.2,Found,1988,-84.23163,161.50905
Lewis Cliff 88732,Lewis,L6,12.2,Found,1988,-84.27985,161.35766
Lewis Cliff 88733,Lewis,L5,6.6,Found,1988,-84.22997,161.55373
Lewis Cliff 88734,Lewis,H5,2.7,Found,1988,-84.28433,161.36173
Lewis Cliff 88735,Lewis,H5,8.0,Found,1988,-84.23238,161.55301
Lewis Cliff 88736,Lewis,L6,7.2,Found,1988,-84.2872,161.38448
Lewis Cliff 88737,Lewis,L6,10.2,Found,1988,-84.28506,161.37982
Lewis Cliff 88738,Lewis,H6,3.9,Found,1988,-84.23132,161.47584
Lewis Cliff 88739,Lewis,L6,3.1,Found,1988,-84.28434,161.36339
Lewis Cliff 88740,Lewis,H6,2.9,Found,1988,-84.23412,161.47919
Lewis Cliff 88741,Lewis,H6,27.0,Found,1988,-84.27197,161.35985
Lewis Cliff 88742,Lewis,LL6,4.3,Found,1988,-84.28738,161.34227
Lewis Cliff 88743,Lewis,H6,42.7,Found,1988,-84.27905,161.37169
Lewis Cliff 88744,Lewis,LL6,6.8,Found,1988,-84.2875,161.34364
Lewis Cliff 88745,Lewis,H6,18.3,Found,1988,-84.28433,161.3873
Lewis Cliff 88746,Lewis,LL5,4.3,Found,1988,-84.28399,161.36486
Lewis Cliff 88747,Lewis,L6,3.3,Found,1988,-84.23531,161.51537
Lewis Cliff 88748,Lewis,L4,11.9,Found,1988,-84.23364,161.4898
Lewis Cliff 88749,Lewis,L5,7.1,Found,1988,-84.23532,161.51184
Lewis Cliff 88750,Lewis,L6,13.2,Found,1988,-84.28537,161.38651
Lewis Cliff 88751,Lewis,H5,8.3,Found,1988,-84.28049,161.39261
Lewis Cliff 88752,Lewis,H4,18.7,Found,1988,-84.27365,161.36201
Lewis Cliff 88753,Lewis,L6,7.6,Found,1988,-84.23368,161.46315
Lewis Cliff 88754,Lewis,LL4,2.7,Found,1988,-84.23507,161.4876
Lewis Cliff 88755,Lewis,H4,8.6,Found,1988,-84.27843,161.35143
Lewis Cliff 88756,Lewis,H5,28.1,Found,1988,-84.28352,161.32426
